z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
241;0,003263472963048593;-0,0033670703158490767;-5,0876563525183265;-3,9806253511815752;-1,1070310013367513;-69,54901537904539
242;0,0032597235379196376;-0,0033818556925799695;-5,087656352518344;-3,9981049521167638;-1,0895514004015807;-68,45074736373664
243;0,0032559578146496224;-0,003396407589081802;-5,0876563525183425;-4,015308527536709;-1,0723478249816338;-67,3698205705136
244;0,0032521760506075033;-0,0034107296919128624;-5,087656352518339;-4,03224043577254;-1,055415916745799;-66,30596115880984
245;0,003248378499098489;-0,0034248256294157836;-5,087656352518334;-4,048904966331548;-1,0387513861867848;-65,25889961188324
246;0,0032445654094282106;-0,0034386989726368023;-5,087656352518337;-4,065306340983953;-1,0223500115343847;-64,22837066854089
247;0,0032407370269658805;-0,0034523532362304024;-5,087656352518335;-4,081448714832387;-1,0062076376859488;-63,21411325594092
248;0,003236893593206459;-0,003465791879349701;-5,087656352518334;-4,097336177364535;-0,9903201751537986;-62,21587042344849
249;0,0032330353458318276;-0,00347901830652285;-5,087656352518339;-4,112972753489236;-0,9746835990291021;-61,23338927753716
250;0,003229162518771007;-0,0034920358685154385;-5,087656352518326;-4,12836240455603;-0,9592939479622958;-60,26642091773278
251;0,0032252753422594193;-0,0035048478631794786;-5,087656352518323;-4,14350902935885;-0,9441473231594726;-59,31472037354298
252;0,003221374042897218;-0,0035174575362888353;-5,087656352518342;-4,15841646512369;-0,9292398873946518;-58,378046542406146
253;0,0032174588437066877;-0,0035298680823614157;-5,087656352518348;-4,173088488480607;-0,9145678640377407;-57,45616212861268
254;0,003213529964188752;-0,003542082645468619;-5,087656352518328;-4,187528816420678;-0,9001275360976498;-56,54883358317793
255;0,0032095876203785774;-0,0035541043200317682;-5,087656352518329;-4,201741107237557;-0,8859152452807726;-55,65583104468555
256;0,0032056320249003053;-0,003565936151606033;-5,087656352518331;-4,215728961454244;-0,8719273910640869;-54,776928281048654
257;0,0032016633870209166;-0,0035775811376520606;-5,087656352518351;-4,229495922735325;-0,8581604297830265;-53,911902632200004
258;0,0031976819127032454;-0,00358904222829519;-5,087656352518327;-4,243045478784535;-0,8446108737337923;-53,06053495368423
259;0,0031936878046581628;-0,003600322327073081;-5,0876563525183345;-4,25638106222862;-0,8312752902897144;-52,22260956113329
260;0,003189681262395925;-0,0036114242916710513;-5,087656352518321;-4,269506051486665;-0,8181503010316562;-51,39791417563579
261;0,0031856624822767243;-0,003622350934646205;-5,087656352518333;-4,2824237716261795;-0,8052325808921532;-50,586239869947974
262;0,0031816316575604252;-0,0036331050241398483;-5,08765635251835;-4,295137495205331;-0,792518857313018;-49,7873810155706
263;0,003177588978455532;-0,0036436892845788183;-5,087656352518342;-4,3076504431020695;-0,7800059094162725;-49,0011352306593
264;0,003173534632167376;-0,003654106397365708;-5,087656352518345;-4,319965785330126;-0,7676905671882189;-48,22730332873919
265;0,0031694688029455364;-0,0036643590015581354;-5,087656352518337;-4,3320866418420625;-0,7555697106762745;-47,465689268258224
266;0,0031653916721305227;-0,0036744496945373554;-5,087656352518335;-4,344016083319718;-0,7436402691986175;-46,71610010291367
267;0,0031613034181997147;-0,0036843810326661975;-5,087656352518328;-4,355757131952038;-0,7318992205662895;-45,97834593277537
268;0,0031572042168125747;-0,0036941555319367847;-5,087656352518348;-4,367312762200821;-0,7203435903175273;-45,2522398561745
269;0,003153094240855149;-0,003703775668607822;-5,087656352518327;-4,378685901554136;-0,7089704509641909;-44,53759792235587
270;0,003148973660483876;-0,0037132438798321505;-5,087656352518347;-4,389879431268231;-0,6977769212501154;-43,834239084872685
271;0,003144842643168678;-0,0037225625642738286;-5,0876563525183425;-4,40089618709706;-0,6867601654212824;-43,1419851557251
272;0,0031407013537354004;-0,00373173408271612;-5,087656352518348;-4,411738960011057;-0,6759173925072903;-42,46066076021499
273;0,0031365499544075606;-0,0037407607586594166;-5,087656352518328;-4,422410496904021;-0,6652458556143072;-41,79009329251846
274;0,003132388604847449;-0,0037496448789098935;-5,087656352518321;-4,43291350128903;-0,6547428512292914;-41,130112871957955
275;0,0031282174621965813;-0,0037583886941588785;-5,087656352518345;-4,443250633983386;-0,6444057185349591;-40,48055229996266
276;0,0031240366811154992;-0,0037669944195529654;-5,087656352518347;-4,4534245137826165;-0,6342318387357305;-39,841247017716455
277;0,0031198464138229606;-0,0037754642352552875;-5,087656352518331;-4,463437718124029;-0,6242186343943026;-39,212035064459144
278;0,0031156468101344987;-0,003783800286997826;-5,087656352518341;-4,473292783739653;-0,6143635687786883;-38,59275703646414
279;0,003111438017500376;-0,003792004686624919;-5,0876563525183265;-4,4829922072987936;-0,6046641452195325;-37,983256046651654
280;0,0031072201810429362;-0,0038000795126283066;-5,08765635251833;-4,492538446040576;-0,595117906477754;-37,38337768484896
281;0,003102993443593379;-0,0038080268106738197;-5,08765635251834;-4,501933918396604;-0,5857224341217356;-36,792969978659755
282;0,003098757945727934;-0,003815848594119425;-5,087656352518342;-4,511181004603409;-0,5764753479149328;-36,21188335497475
283;0,003094513825803482;-0,0038235468445254684;-5,087656352518348;-4,520282047305664;-0,5673743052126832;-35,63997060207409
284;0,0030902612199926;-0,003831123512156539;-5,087656352518348;-4,529239352149508;-0,5584170003688396;-35,07708683233423
285;0,0030860002623180607;-0,0038385805164756143;-5,087656352518353;-4,538055188366727;-0,5496011641516261;-34,52308944552544
286;0,0030817310846867904;-0,003845919746630324;-5,087656352518331;-4,546731789349628;-0,5409245631687032;-33,97783809267807
287;0,00307745381692328;-0,0038531430619315682;-5,0876563525183;-4,5552713532168765;-0,5323849993014235;-33,44119464053601
288;0,0030731685868024767;-0,0038602522923245836;-5,0876563525183265;-4,563676043370396;-0,5239803091479301;-32,91302313655129
289;0,003068875520082158;-0,0038672492388523933;-5,087656352518371;-4,571947989043274;-0,5157083634750976;-32,393189774453134
290;0,003064574740534782;-0,003874135674112136;-5,087656352518325;-4,580089285839236;-0,5075670666790891;-31,881562860342143
291;0,0030602663699788525;-0,003880913342704303;-5,0876563525183265;-4,588101996263754;-0,4995543562545725;-31,378012779332423
292;0,0030559505283097783;-0,0038875839616745117;-5,087656352518333;-4,595988150246312;-0,49166820227202107;-30,882411962708368
293;0,0030516273335302454;-0,0038941492209485723;-5,087656352518348;-4,603749745654757;-0,4839066068635906;-30,394634855614587
294;0,003047296901780111;-0,0039006107837606325;-5,087656352518335;-4,611388748801459;-0,47626760371687643;-29,914557885239674
295;0,0030429593473658275;-0,003906970287074423;-5,087656352518321;-4,618907094941319;-0,4687492575770018;-29,442059429518114
296;0,0030386147827894047;-0,003913229341998247;-5,087656352518364;-4,626306688762372;-0,461349663755992;-28,977019786313484
297;0,003034263318776904;-0,003919389534192721;-5,087656352518339;-4,6335894048678385;-0,45406694765050054;-28,51932114309666
298;0,003029905064306491;-0,003925452424272857;-5,087656352518369;-4,640757088251466;-0,44689926426690296;-28,068847547094997
299;0,0030255401266360525;-0,003931419548203218;-5,087656352518331;-4,647811554764694;-0,4398447977536372;-27,625484875925018
300;0,003021168611330356;-0,003937292417687179;-5,087656352518349;-4,654754591576843;-0,4329017609415059;-27,189120808667237
301;0,003016790622287799;-0,003943072520549659;-5,0876563525183505;-4,661587957627597;-0,42606839489075343;-26,75964479743033
302;0,003012406261766735;-0,003948761321114319;-5,087656352518318;-4,6683133840729285;-0,41934296844538893;-26,33694803932282
303;0,0030080156304113773;-0,003954360260574449;-5,0876563525183265;-4,674932574723571;-0,41272377779475544;-25,920923448906084
304;0,003003618827277286;-0,003959870757357966;-5,087656352518362;-4,68144720647653;-0,40620914604183245;-25,511465631060663
305;0,0029992159498564786;-0,003965294207486821;-5,087656352518331;-4,687858929739976;-0,3997974227783547;-25,108470854282007
306;0,002994807094102117;-0,003970631984930744;-5,087656352518327;-4,694169368851457;-0,39348698366687035;-24,71183702440343
307;0,00299039235445282;-0,0039758854419552426;-5,087656352518329;-4,700380122489309;-0,38727623002901995;-24,321463658738057
308;0,002985971823856591;-0,003981055909464148;-5,08765635251833;-4,706492764077614;-0,3811635884407153;-23,937251860607727
309;0,0029815455937943604;-0,003986144697336943;-5,087656352518342;-4,712508842185008;-0,37514751033333416;-23,559104294301253
310;0,0029771137543031633;-0,003991153094760413;-5,087656352518323;-4,718429880916755;-0,3692264716015681;-23,186925160416155
311;0,0029726763939989533;-0,003996082370555384;-5,087656352518341;-4,724257380301032;-0,3633989722173084;-22,82062017157798
312;0,0029682336000990393;-0,004000933773498008;-5,0876563525183265;-4,729992816668756;-0,35766353584957017;-22,460096528568382
313;0,002963785458444201;-0,0040057085326364395;-5,087656352518402;-4,735637643027968;-0,3520187094904336;-22,105262896800873
314;0,0029593320535204167;-0,004010407857601741;-5,0876563525183744;-4,741193289431392;-0,3464630630869831;-21,75602938318693
315;0,002954873468480279;-0,0040150329389147055;-5,087656352518303;-4,746661163339162;-0,34099518917914096;-21,41230751337394
316;0,002950409785164059;-0,004019584948287449;-5,08765635251831;-4,752042649975384;-0,3356137025429252;-21,074010209314732
317;0,0029459410841204316;-0,004024065038919924;-5,087656352518309;-4,7573391126786655;-0,3303172398396433;-20,741051767214802
318;0,002941467444626888;-0,004028474345792407;-5,08765635251834;-4,762551893247912;-0,3251044592704278;-20,41334783582832
319;0,0029369889447098257;-0,004032813985952934;-5,087656352518374;-4,767682312282136;-0,31997404023623754;-20,090815395063913
320;0,002932505661164303;-0,004037085058800135;-5,087656352518334;-4,772731669514826;-0,3149246830035077;-19,773372734980708
321;0,0029280176695734993;-0,004041288646362031;-5,08765635251831;-4,7777012441435565;-0,3099551083747532;-19,460939435079144
322;0,0029235250443278653;-0,004045425813569933;-5,087656352518323;-4,782592295153788;-0,3050640573645351;-19,153436343915306
323;0,0029190278586439735;-0,004049497608528415;-5,087656352518356;-4,787406061638038;-0,3002502908803185;-18,850785559058345
324;0,002914526184583049;-0,004053505062780496;-5,0876563525183665;-4,792143763109387;-0,29551258940898023;-18,5529104073634
325;0,0029100200930692504;-0,004057449191569453;-5,087656352518366;-4,796806599810997;-0,2908497527073684;-18,259735425525392
326;0,0029055096539076144;-0,004061330994095621;-5,087656352518347;-4,801395753019712;-0,2862605994986353;-17,9711863409898
327;0,00290099493580175;-0,004065151453769685;-5,087656352518362;-4,805912385345494;-0,2817439671728672;-17,68719005310977
328;0,0028964760063712614;-0,004068911538462013;-5,087656352518297;-4,810357641026202;-0,27729871149209556;-17,40767461463023
329;0,0028919529321688392;-0,004072612200747402;-5,087656352518295;-4,814732646216929;-0,2729237063013662;-17,13256921348979
330;0,002887425778697151;-0,004076254378146801;-5,087656352518406;-4,8190385092757735;-0,26861784324263327;-16,861804154845952
331;0,002882894610425437;-0,00407983899336454;-5,087656352518316;-4,8232763210443;-0,26438003147401584;-16,59531084343197
332;0,0028783594908058188;-0,004083366954522446;-5,087656352518322;-4,827447155124314;-0,2602091973940082;-16,333021766189983
333;0,0028738204822893946;-0,004086839155389468;-5,087656352518291;-4,8315520681493265;-0,2561042843689645;-16,07487047514595
334;0,0028692776463420566;-0,004090256475608353;-5,087656352518282;-4,835592100052541;-0,2520642524657416;-15,820791570593157
335;0,0028647310434600603;-0,00409361978091858;-5,087656352518273;-4,83956827433041;-0,24808807818786308;-15,570720684519776
336;0,002860180733185354;-0,004096929923375494;-5,087656352518289;-4,843481598301695;-0,24417475421659451;-15,324594464289744
337;0,0028556267741206443;-0,004100187741566127;-5,087656352518325;-4,847333063362621;-0,24032328915570406;-15,082350556622995
338;0,00285106922394428;-0,004103394060821949;-5,0876563525183;-4,851123645238393;-0,23653270727990677;-14,84392759175528
339;0,002846508139424827;-0,00410654969342756;-5,087656352518301;-4,8548543042299155;-0,23280204828838527;-14,609265167938796
340;0,0028419435764354727;-0,004109655438826861;-5,087656352518342;-4,8585259854575344;-0,2291303670608075;-14,378303836092494
341;0,0028373755899681694;-0,004112712083825195;-5,087656352518389;-4,862139619100009;-0,22551673341837972;-14,150985084781665
342;0,002832804234147575;-0,004115720402789049;-5,0876563525183744;-4,865696120630609;-0,22196023188776484;-13,927251325377135
343;0,002828229562244749;-0,004118681157841844;-5,087656352518288;-4,86919639104858;-0,2184599614697089;-13,707045877465452
344;0,0028236516266906832;-0,004121595099057609;-5,087656352518312;-4,872641317108107;-0,21501503541020522;-13,490312954475538
345;0,0028190704790895275;-0,004124462964650196;-5,0876563525183345;-4,876031771542009;-0,21162458097632558;-13,27699764958394
346;0,002814486170231719;-0,004127285481160933;-5,087656352518344;-4,879368613283591;-0,208287739234753;-13,067045921774389
347;0,0028098987501068177;-0,004130063363642391;-5,087656352518383;-4,882652687683893;-0,20500366483449017;-12,860404582152935
348;0,0028053082679161817;-0,004132797315839689;-5,087656352518343;-4,885884826726032;-0,20177152579231075;-12,65702128047034
349;0,002800714772085434;-0,004135488030368764;-5,087656352518305;-4,88906584923596;-0,19859050328234518;-12,456844491867825
350;0,002796118310276716;-0,00413813618889148;-5,087656352518302;-4,8921965610894835;-0,19545979142881825;-12,259823503827743
351;0,0027915189294007775;-0,0041407424622889955;-5,0876563525183744;-4,895277755417212;-0,19237859710116179;-12,06590840330619
352;0,002786916675628852;-0,00414330751083112;-5,087656352518257;-4,898310212804791;-0,18934613971346584;-11,875050064114292
353;0,00278231159440437;-0,004145831984343936;-5,0876563525183;-4,901294701491054;-0,1863616510272461;-11,687200134444549
354;0,002777703730454438;-0,004148316522374137;-5,087656352518326;-4,904231977562313;-0,18342437495601263;-11,502311024652805
355;0,002773093127801211;-0,004150761754351314;-5,087656352518275;-4,90712278514422;-0,18053356737405474;-11,32033589516914
356;0,002768479829773012;-0,004153168299747386;-5,0876563525182945;-4,909967856590244;-0,17768849592805078;-11,141228644657472
357;0,0027638638790153224;-0,004155536768233333;-5,087656352518261;-4,912767912666963;-0,17488843985129773;-10,964943898320218
358;0,002759245317501594;-0,004157867759833908;-5,087656352518355;-4,915523662736976;-0,17213268978137952;-10,791436996410205
359;0,0027546241865438574;-0,004160161865079345;-5,087656352518335;-4,918235804938249;-0,16942054758008682;-10,620663982922174
360;0,0027500005268032155;-0,0041624196651553;-5,087656352518276;-4,920905026361377;-0,16675132615689828;-10,452581594445496
361;0,002745374378300131;-0,004164641732049842;-5,087656352518287;-4,923532003223369;-0,16412434929491826;-10,287147249205685
362;0,002740745780424567;-0,004166828628698557;-5,087656352518329;-4,926117401039182;-0,16153895147914735;-10,124319036292443
363;0,0027361147719459633;-0,004168980909126826;-5,087656352518293;-4,9286618747899364;-0,15899447772835607;-9,964055705009743
364;0,0027314813910230525;-0,0041710991185906566;-5,087656352518321;-4,931166069089398;-0,1564902834289228;-9,806316654465387
365;0,0027268456752135594;-0,004173183793714349;-5,087656352518319;-4,933630618346741;-0,1540257341715788;-9,651061923245777
366;0,002722207661483667;-0,004175235462626888;-5,087656352518316;-4,936056146927789;-0,1516002055905271;-9,498252179334747
367;0,0027175673862174132;-0,004177254645095115;-5,087656352518325;-4,938443269312447;-0,14921308320587764;-9,347848710106106
368;0,0027129248852259136;-0,004179241852656287;-5,0876563525183744;-4,940792590251433;-0,14686376226694176;-9,199813412546437
369;0,002708280193756403;-0,004181197588746918;-5,087656352518445;-4,943104704918579;-0,14455164759986608;-9,05410878358842
370;0,002703633346501196;-0,0041831223488304;-5,087656352518294;-4,945380199061717;-0,14227615345657654;-8,91069791060996
371;0,0026989843776064554;-0,0041850166205232376;-5,087656352518463;-4,947619649151917;-0,1400367033665468;-8,7695444620945
372;0,0026943333206808622;-0,004186880883717444;-5,087656352518342;-4,949823622528179;-0,13783272999016322;-8,630612678411056
373;0,002689680208804112;-0,0041887156107032275;-5,087656352518338;-4,951992677542482;-0,13566367497585613;-8,49386736275548
374;0,002685025074535285;-0,00419052126628778;-5,087656352518433;-4,95412736370022;-0,1335289888182136;-8,359273872262076
375;0,0026803679499211386;-0,0041922983079133525;-5,087656352518255;-4,956228221799786;-0,1314281307184692;-8,226798109202743
376;0,0026757088665041923;-0,004194047185773716;-5,087656352518361;-4,95829578407026;-0,12936056844810148;-8,096406512310468
377;0,0026710478553307083;-0,004195768342926961;-5,087656352518342;-4,960330574304763;-0,12732577821357913;-7,968066048383726
378;0,0026663849469585896;-0,004197462215408961;-5,087656352518402;-4,962333107994594;-0,12532324452380833;-7,841744203798787
379;0,0026617201714651;-0,004199129232342843;-5,087656352518277;-4,96430389245865;-0,12335246005962687;-7,717408976353613
380;0,0026570535584544966;-0,0042007698160488405;-5,087656352518312;-4,966243426973295;-0,12141292554501737;-7,595028867116345
381;0,0026523851370655084;-0,004202384382150101;-5,087656352518311;-4,9681522028974525;-0,11950414962085895;-7,474572872476441
382;0,0026477149359787388;-0,004203973339678598;-5,0876563525182075;-4,97003070379781;-0,11762564872039787;-7,356010476287912
383;0,002643042983423929;-0,004205537091178998;-5,08765635251838;-4,971879405571615;-0,11577694694676526;-7,239311642090853
384;0,0026383693071871063;-0,004207076032809739;-5,087656352518395;-4,973698776566181;-0,11395757595221406;-7,124446805540219
385;0,0026336939346176085;-0,004208590554444344;-5,087656352518295;-4,975489277698647;-0,11216707481964848;-7,01138686696815
386;0,002629016892635045;-0,0042100810397699496;-5,087656352518346;-4,977251362572473;-0,11040498994587272;-6,900103183900244
387;0,0026243382077360913;-0,0042115478663839545;-5,087656352518502;-4,9789854775916975;-0,10867087492680472;-6,790567563871185
388;0,002619657906001198;-0,004212991405890106;-5,087656352518361;-4,980692062074525;-0,10696429044383612;-6,682752257277205
389;0,002614976013101227;-0,004214412023993038;-5,087656352518325;-4,982371548365103;-0,10528480415322146;-6,576629950325268
390;0,0026102925543039206;-0,004215810080590251;-5,087656352518293;-4,984024361942252;-0,10363199057604064;-6,4721737581434295
391;0,002605607554480335;-0,004217185929863595;-5,087656352518409;-4,985650921527628;-0,10200543099078109;-6,369357217923451
392;0,002600921038111107;-0,004218539920368699;-5,087656352518261;-4,98725163919144;-0,10040471332682087;-6,26815428226603
393;0,002596233029292687;-0,00421987239512401;-5,08765635251825;-4,9888269204577185;-0,09882943206053138;-6,16853931253987
394;0,0025915435517434287;-0,004221183691696725;-5,087656352518514;-4,990377164405905;-0,09727918811260844;-6,070487072438756
395;0,0025868526288095875;-0,004222474142288998;-5,087656352518255;-4,991902763772771;-0,095753588745485;-5,9739727215202265
396;0,0025821602834712604;-0,004223744073821986;-5,087656352518327;-4,99340410505177;-0,09425224746655704;-5,878971808992932
397;0,002577466538348187;-0,0042249938080185035;-5,087656352518407;-4,994881568590764;-0,09277478392764334;-5,785460267416488
398;0,002572771415705501;-0,0042262236614843485;-5,087656352518257;-4,996335528688163;-0,09132082383009413;-5,693414406719095
399;0,0025680749374593324;-0,004227433945789235;-5,087656352518425;-4,997766353688607;-0,08988999882981841;-5,602810908123062
400;0,002563377125182402;-0,0042286249675446775;-5,087656352518253;-4,999174406075041;-0,08848194644321147;-5,513626818249932
401;0,002558678000109482;-0,004229797028482981;-5,087656352518378;-5,000560042562102;-0,0870963099562756;-5,42583954333614
402;0,0025539775831427266;-0,004230950425532295;-5,087656352518423;-5,001923614184847;-0,08573273833357704;-5,339426843444055
403;0,0025492758948570185;-0,004232085450892439;-5,0876563525183816;-5,003265466388394;-0,0843908861299867;-5,254366826912518
404;0,002544572955505171;-0,004233202392109622;-5,087656352518358;-5,004585939116264;-0,08307041340209326;-5,170637944752106
405;0,0025398687850230767;-0,0042343015321480515;-5,087656352518331;-5,00588536689503;-0,08177098562330061;-5,088218985187767
406;0,0025351634030346846;-0,004235383149462654;-5,087656352518399;-5,007164078920293;-0,08049227359810662;-5,00708906831659
407;0,0025304568288570706;-0,004236447518068683;-5,0876563525182235;-5,0084223991389765;-0,07923395337924742;-4,927227640774793
408;0,0025257490815052456;-0,004237494907612113;-5,087656352518366;-5,0096606463325415;-0,0779957061858241;-4,848614470602725
409;0,002521040179697029;-0,004238525583436911;-5,087656352518365;-5,010879134196526;-0,07677721832183891;-4,771229642026998
410;0,002516330141857786;-0,004239539806653433;-5,087656352518252;-5,012078171421392;-0,07557818109686007;-4,695053550468249
411;0,002511618986125037;-0,004240537834203592;-5,087656352518395;-5,013258061769579;-0,07439829074881527;-4,620066897594989
412;0,002506906730353144;-0,004241519918926137;-5,0876563525183975;-5,014419104152677;-0,07323724836572093;-4,546250686359001
413;0,0025021933921177504;-0,004242486309621271;-5,087656352518417;-5,0155615927078125;-0,07209475981060438;-4,473586216307084
414;0,002497478988720301;-0,004243437251113155;-5,087656352518305;-5,016685816871552;-0,07097053564675362;-4,402055078671722
415;0,0024927635371923803;-0,004244372984312413;-5,087656352518309;-5,017792061453786;-0,06986429106452265;-4,33163915186704
416;0,002488047054300028;-0,0042452937462757545;-5,087656352518245;-5,018880606708225;-0,06877574581001986;-4,262320596809738
417;0,0024833295565480076;-0,00424619977026803;-5,087656352518164;-5,0199517284057595;-0,06770462411240459;-4,194081852442682
418;0,0024786110601839884;-0,004247091285820633;-5,087656352518454;-5,0210056979035045;-0,06665065461494991;-4,126905631230847
419;0,0024738915812026556;-0,004247968518788344;-5,087656352518431;-5,022042782211998;-0,06561357030643283;-4,060774914869114
420;0,0024691711353497328;-0,004248831691408613;-5,08765635251831;-5,023063244065294;-0,06459310845301573;-3,9956729498426937
421;0,002464449738126029;-0,004249681022356185;-5,087656352518282;-5,024067341985535;-0,0635890105327478;-3,931583243355979
422;0,002459727404791297;-0,00425051672679961;-5,0876563525185174;-5,025055330349761;-0,06260102216875649;-3,868489558985078
423;0,002455004150368199;-0,004251339016454977;-5,087656352518171;-5,02602745945344;-0,06162889306473135;-3,8063759126527184
424;0,002450279989645989;-0,004252148099640315;-5,087656352518455;-5,0269839755747725;-0,06067237694368292;-3,7452265685663138
425;0,0024455549371843327;-0,004252944181327553;-5,087656352518409;-5,027925121036128;-0,05973123148228035;-3,685026035238924
426;0,0024408290073170075;-0,00425372746319492;-5,087656352518387;-5,028851134265993;-0,0588052182523939;-3,6257590615562663
427;0,0024361022141554823;-0,004254498143678017;-5,087656352518543;-5,029762249859345;-0,05789410265919878;-3,567410632889789
428;0,0024313745715925537;-0,004255256418020222;-5,087656352518321;-5,030658698637241;-0,056997653881080246;-3,509965967347897
429;0,002426646093305781;-0,004256002478321205;-5,087656352518303;-5,03154070770418;-0,05611564481412346;-3,453410511935073
430;0,002421916792761066;-0,004256736513587663;-5,0876563525183;-5,032408500508082;-0,055247852010217396;-3,397729939014956
431;0,0024171866832159495;-0,004257458709778735;-5,0876563525183;-5,033262296893971;-0,05439405562432841;-3,342910142497094
432;0,0024124557777230465;-0,004258169249854623;-5,087656352518491;-5,0341023131614655;-0,05355403935702528;-3,28893723442897
433;0,0024077240891333127;-0,004258868313822669;-5,087656352518377;-5,034928762119244;-0,052727590399132884;-3,2357975413853945
434;0,0024029916300993357;-0,004259556078782764;-5,087656352518395;-5,035741853138734;-0,051914499379660806;-3,1834776010144754
435;0,002398258413078491;-0,004260232718972198;-5,087656352518244;-5,036541792207132;-0,05111456031111203;-3,1319641586756997
436;0,0023935244503361618;-0,004260898405810739;-5,087656352518271;-5,037328781980696;-0,050327570537575285;-3,081244164004328
437;0,002388789753948771;-0,004261553307942042;-5,087656352518158;-5,038103021833702;-0,04955333068445494;-3,031304767660003
438;0,0023840543358069188;-0,0042621975912782795;-5,087656352518264;-5,03886470791121;-0,0487916446070545;-2,9821333180937817
439;0,0023793182076183366;-0,004262831419041443;-5,0876563525185174;-5,039614033177884;-0,048042319340634035;-2,9337173582230545
440;0,0023745813809108595;-0,004263454951804532;-5,087656352518304;-5,04035118746669;-0,047305165051613716;-2,88604462244727
441;0,0023698438670354065;-0,004264068347532631;-5,087656352518209;-5,041076357527467;-0,046579994990742245;-2,8391030333965417
442;0,002365105677168774;-0,004264671761622215;-5,08765635251833;-5,0417897270733745;-0,04586662544495548;-2,792880698984214
443;0,0023603668223165053;-0,004265265346942001;-5,087656352518281;-5,04249147682921;-0,045164875689071196;-2,747365909275206
444;0,0023556273133156823;-0,004265849253869477;-5,087656352518124;-5,043181784574582;-0,044474567943542466;-2,7025471336214775
445;0,0023508871608376846;-0,004266423630331869;-5,087656352518332;-5,043860825192343;-0,043795527325988744;-2,658413017705378
446;0,002346146375390829;-0,00426698862183967;-5,087656352518493;-5,044528770708233;-0,04312758181025923;-2,614952380647474
447;0,0023414049673231435;-0,004267544371527939;-5,087656352518316;-5,045185790339697;-0,042470562178618915;-2,572154212151224
448;0,002336662946824824;-0,004268091020189165;-5,087656352518179;-5,045832050534747;-0,04182430198343186;-2,5300076698318597
449;0,0023319203239310377;-0,004268628706311014;-5,087656352518217;-5,046467715016577;-0,04118863750163973;-2,4885020763057946
450;0,0023271771085242266;-0,004269157566109635;-5,087656352518245;-5,047092944822946;-0,04056340769529888;-2,44762691664846
451;0,002322433310336814;-0,004269677733566298;-5,087656352518168;-5,04770789834949;-0,03994845416867873;-2,4073718355389753
452;0,002317688938953508;-0,004270189340458926;-5,087656352518416;-5,048312731386997;-0,03934362113141891;-2,367726634828513
453;0,0023129440038138966;-0,0042706925163976195;-5,08765635251838;-5,048907597163407;-0,0387487553549726;-2,3286812708876057
454;0,0023081985142146405;-0,004271187388856631;-5,087656352518363;-5,0494926463816165;-0,03816370613674608;-2,2902258519718752
455;0,002303452479311998;-0,004271674083205231;-5,087656352517908;-5,050068027255962;-0,03758832526194583;-2,252350635864083
456;0,0022987059081241035;-0,0042721527227436796;-5,08765635251821;-5,05063388555475;-0,03702246696346063;-2,215046027276702
457;0,0022939588095331294;-0,004272623428728092;-5,087656352518439;-5,0511903646296545;-0,03646598788878474;-2,17830257554923
458;0,002289211192287744;-0,004273086320407523;-5,087656352518642;-5,051737605459561;-0,035918747059081345;-2,1421109721244505
459;0,0022844630650051658;-0,004273541515050169;-5,087656352518948;-5,0522757466815325;-0,03538060583741567;-2,1064620482641665
460;0,002279714436173438;-0,004273989127974006;-5,087656352517813;-5,052804924627047;-0,03485142789076583;-2,0713467726912533
461;0,0022749653141534844;-0,004274429272577659;-5,087656352518698;-5,053325273358476;-0,03433107916022101;-2,0367562494159217
462;0,002270215707181313;-0,004274862060365711;-5,087656352518408;-5,053836924699018;-0,03381942781938979;-2,002681715285664
463;0,002265465623370101;-0,004275287600980456;-5,087656352518429;-5,054340008270228;-0,03331634424820074;-1,9691145379220467
464;0,0022607150707122194;-0,004275706002228327;-5,087656352518508;-5,054834651523267;-0,03282170099524075;-1,9360462133627614
465;0,0022559640570812035;-0,004276117370105644;-5,087656352518275;-5,0553209797693395;-0,03233537274893563;-1,9034683642379
466;0,0022512125902338616;-0,0042765218088281565;-5,087656352517784;-5,0557991162146205;-0,03185723630316334;-1,8713727372830524
467;0,0022464606778121923;-0,004276919420856348;-5,087656352517951;-5,056269181990171;-0,03138717052777965;-1,8397512014234751
468;0,00224170832734527;-0,004277310306920531;-5,087656352518784;-5,056731296181605;-0,0309250563371788;-1,8085957457108854
469;0,0022369555462512167;-0,004277694566046383;-5,087656352518134;-5,05718557585928;-0,03047077665885419;-1,7778984772786754
470;0,0022322023418390466;-0,004278072295582033;-5,0876563525178415;-5,057632136110315;-0,03002421640752643;-1,7476516193155518
471;0,0022274487213105962;-0,004278443591221822;-5,087656352518099;-5,058071090066687;-0,02958526245141155;-1,717847509057593
472;0,002222694691762189;-0,004278808547028953;-5,087656352518683;-5,058502548932006;-0,029153803586676585;-1,6884785960566315
473;0,002217940260186579;-0,004279167255459689;-5,087656352518088;-5,058926622010122;-0,02872973050796518;-1,6595374399880964
474;0,00221318543347467;-0,0042795198073902274;-5,087656352518107;-5,059343416736891;-0,028312935781215683;-1,6310167089378174
475;0,0022084302184172387;-0,004279866292134679;-5,087656352518249;-5,059753038701443;-0,02790331381680674;-1,6029091775046118
