z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
766;-0,0007466267940624827;2,6641837815033487e-05;-546,622811702728;0,03528445000223035;-546,6580961527302;144808,36839729207
767;-0,0007465662787656258;4,598866826860393e-05;-546,622811702728;0,06090739225493904;-546,683719094983;145355,03929687027
768;-0,0007464734580010235;6,54083996962096e-05;-546,6228117027281;0,08662688455765999;-546,7094385872857;145901,7358676654
769;-0,0007463482102642305;8,49010355277735e-05;-546,622811702728;0,11244293145298324;-546,7352546341809;146448,45820622973
770;-0,0007461904140448616;0,00010446657920565317;-546,622811702728;0,13835553749996707;-546,7611672402279;146995,20640912012
771;-0,0007459999478272306;0,00012410503418558427;-546,622811702728;0,1643647072753878;-546,7871764100033;147541,98057289803
772;-0,0007457766900893503;0,000143816403935626;-546,622811702728;0,1904704453723431;-546,8132821481004;148088,78079412965
773;-0,0007455205193040437;0,00016360069193727123;-546,6228117027279;0,216672756401722;-546,8394844591296;148635,6071693852
774;-0,0007452313139375555;0,00018345790168450282;-546,622811702728;0,24297164499095553;-546,8657833477189;149182,45979524037
775;-0,0007449089524509955;0,0002033880366843488;-546,622811702728;0,26936711578475153;-546,8921788185128;149729,33876827479
776;-0,0007445533132993398;0,00022339110045671573;-546,622811702728;0,29585917344487433;-546,9186708761729;150276,24418507298
777;-0,0007441642749315691;0,00024346709653444432;-546,6228117027279;0,32244782265021804;-546,9452595253781;150823,17614222426
778;-0,0007437417157909465;0,00026361602846286525;-546,622811702728;0,34913306809621875;-546,9719447708242;151370,13473632254
779;-0,0007432855143147121;0,0002838378998006319;-546,6228117027279;0,3759149144959569;-546,9987266172238;151917,12006396623
780;-0,0007427955489344162;0,00030413271411933174;-546,622811702728;0,40279336657964293;-547,0256050693076;152464,13222175883
781;-0,0007422716980751976;0,0003245004750028757;-546,622811702728;0,4297684290938086;-547,0525801318217;153011,1713063084
782;-0,0007417138401565326;0,0003449411860487195;-546,6228117027281;0,45684010680292414;-547,079651809531;153558,23741422754
783;-0,0007411218535917641;0,00036545485086691976;-546,6228117027279;0,4840084044881486;-547,106820107216;154105,33064213413
784;-0,0007404956167884336;0,00038604147308013426;-546,6228117027281;0,5112733269473299;-547,1340850296754;154652,45108665022
785;-0,000739835008147588;0,0004067010563243989;-546,622811702728;0,5386348789960339;-547,161446581724;155199,59884440326
786;-0,0007391399060647508;0,00042743360424835064;-546,6228117027281;0,5660930654665156;-547,1889047681946;155746,77401202515
787;-0,0007384101889288397;0,00044823912051361603;-546,6228117027277;0,593647891208233;-547,216459593936;156293,9766861528
788;-0,000737645735123027;0,0004691176087945892;-546,6228117027279;0,6212993610875539;-547,2441110638155;156841,2069634277
789;-0,0007368464230241012;0,0004900690727785428;-546,622811702728;0,6490474799879021;-547,2718591827158;157388,46494049684
